countryregion,countrycode,date,cases,death,popdata2019
Australia,AUS,24-May-20,11,1,25203200
Australia,AUS,25-May-20,3,0,25203200
Australia,AUS,26-May-20,9,0,25203200
Australia,AUS,27-May-20,15,0,25203200
Australia,AUS,28-May-20,6,0,25203200
Australia,AUS,29-May-20,11,0,25203200
Australia,AUS,30-May-20,23,0,25203200
Austria,AUT,26-Feb-20,2,0,8858775
Austria,AUT,27-Feb-20,0,0,8858775
Austria,AUT,28-Feb-20,3,0,8858775
Austria,AUT,29-Feb-20,2,0,8858775
Austria,AUT,01-Mar-20,3,0,8858775
Austria,AUT,02-Mar-20,4,0,8858775
Austria,AUT,03-Mar-20,4,0,8858775
Austria,AUT,04-Mar-20,6,0,8858775
Austria,AUT,05-Mar-20,5,0,8858775
Austria,AUT,06-Mar-20,12,0,8858775
Austria,AUT,07-Mar-20,33,0,8858775
Austria,AUT,08-Mar-20,25,0,8858775
Austria,AUT,09-Mar-20,3,0,8858775
Austria,AUT,10-Mar-20,29,0,8858775
Austria,AUT,11-Mar-20,51,0,8858775
Austria,AUT,12-Mar-20,64,0,8858775
Austria,AUT,13-Mar-20,115,1,8858775
Austria,AUT,14-Mar-20,143,0,8858775
Austria,AUT,15-Mar-20,151,0,8858775
Austria,AUT,16-Mar-20,205,0,8858775
Austria,AUT,17-Mar-20,156,2,8858775
Austria,AUT,18-Mar-20,316,0,8858775
Austria,AUT,19-Mar-20,314,1,8858775
Austria,AUT,20-Mar-20,550,2,8858775
Austria,AUT,21-Mar-20,453,0,8858775
Austria,AUT,22-Mar-20,375,2,8858775
Austria,AUT,23-Mar-20,607,8,8858775
Austria,AUT,24-Mar-20,855,9,8858775
Austria,AUT,25-Mar-20,796,5,8858775
Austria,AUT,26-Mar-20,606,4,8858775
Austria,AUT,27-Mar-20,1141,18,8858775
Austria,AUT,28-Mar-20,668,16,8858775
Austria,AUT,29-Mar-20,594,0,8858775
Austria,AUT,30-Mar-20,522,18,8858775
Austria,AUT,31-Mar-20,805,22,8858775
Austria,AUT,01-Apr-20,564,20,8858775
Austria,AUT,02-Apr-20,529,18,8858775
Austria,AUT,03-Apr-20,418,12,8858775
Austria,AUT,04-Apr-20,396,10,8858775
Austria,AUT,05-Apr-20,241,18,8858775
Austria,AUT,06-Apr-20,217,18,8858775
Austria,AUT,07-Apr-20,314,16,8858775
Austria,AUT,08-Apr-20,343,23,8858775
Austria,AUT,09-Apr-20,329,30,8858775
Austria,AUT,10-Apr-20,279,22,8858775
Austria,AUT,11-Apr-20,312,24,8858775
Austria,AUT,12-Apr-20,247,18,8858775
Austria,AUT,13-Apr-20,130,13,8858775
Austria,AUT,14-Apr-20,106,18,8858775
Austria,AUT,15-Apr-20,191,16,8858775
Austria,AUT,16-Apr-20,136,9,8858775
Austria,AUT,17-Apr-20,78,17,8858775
Austria,AUT,18-Apr-20,155,21,8858775
Austria,AUT,19-Apr-20,59,12,8858775
Austria,AUT,20-Apr-20,48,9,8858775
Austria,AUT,21-Apr-20,73,10,8858775
Austria,AUT,22-Apr-20,50,1,8858775
Austria,AUT,23-Apr-20,91,31,8858775
Austria,AUT,24-Apr-20,61,14,8858775
Austria,AUT,25-Apr-20,83,5,8858775
Austria,AUT,26-Apr-20,66,23,8858775
Austria,AUT,27-Apr-20,55,6,8858775
Austria,AUT,28-Apr-20,67,7,8858775
Austria,AUT,29-Apr-20,58,20,8858775
Austria,AUT,30-Apr-20,50,11,8858775
Austria,AUT,01-May-20,60,4,8858775
Austria,AUT,02-May-20,34,5,8858775
Austria,AUT,03-May-20,12,7,8858775
Austria,AUT,04-May-20,68,2,8858775
Austria,AUT,05-May-20,31,2,8858775
Austria,AUT,06-May-20,17,6,8858775
Austria,AUT,07-May-20,65,2,8858775
Austria,AUT,08-May-20,22,1,8858775
Austria,AUT,09-May-20,62,5,8858775
Austria,AUT,10-May-20,42,1,8858775
Austria,AUT,11-May-20,10,3,8858775
Austria,AUT,12-May-20,87,2,8858775
Austria,AUT,13-May-20,36,3,8858775
Austria,AUT,14-May-20,54,1,8858775
Austria,AUT,15-May-20,41,2,8858775
Austria,AUT,16-May-20,63,2,8858775
Austria,AUT,17-May-20,72,0,8858775
Austria,AUT,18-May-20,14,1,8858775
Austria,AUT,19-May-20,25,0,8858775
Austria,AUT,20-May-20,78,3,8858775
Austria,AUT,21-May-20,18,1,8858775
Austria,AUT,22-May-20,57,0,8858775
Austria,AUT,23-May-20,29,2,8858775
Austria,AUT,24-May-20,46,4,8858775
Austria,AUT,25-May-20,32,1,8858775
Austria,AUT,26-May-20,20,1,8858775
Austria,AUT,27-May-20,38,2,8858775
Austria,AUT,28-May-20,18,2,8858775
Austria,AUT,29-May-20,28,23,8858775
Austria,AUT,30-May-20,51,0,8858775
Azerbaijan,AZE,29-Feb-20,1,0,10047719
Azerbaijan,AZE,01-Mar-20,0,0,10047719
Azerbaijan,AZE,02-Mar-20,2,0,10047719
Azerbaijan,AZE,06-Mar-20,3,0,10047719
Azerbaijan,AZE,07-Mar-20,3,0,10047719
Azerbaijan,AZE,11-Mar-20,2,0,10047719
Azerbaijan,AZE,12-Mar-20,2,0,10047719
Azerbaijan,AZE,13-Mar-20,0,0,10047719
Azerbaijan,AZE,15-Mar-20,6,0,10047719
Azerbaijan,AZE,16-Mar-20,0,0,10047719
Azerbaijan,AZE,17-Mar-20,0,0,10047719
Azerbaijan,AZE,18-Mar-20,9,0,10047719
Azerbaijan,AZE,19-Mar-20,6,0,10047719
Azerbaijan,AZE,20-Mar-20,10,0,10047719
Azerbaijan,AZE,21-Mar-20,0,1,10047719
Azerbaijan,AZE,22-Mar-20,9,0,10047719
Azerbaijan,AZE,23-Mar-20,12,0,10047719
Azerbaijan,AZE,24-Mar-20,7,0,10047719
Azerbaijan,AZE,25-Mar-20,15,0,10047719
Azerbaijan,AZE,26-Mar-20,6,1,10047719
Azerbaijan,AZE,27-Mar-20,29,1,10047719
Azerbaijan,AZE,28-Mar-20,43,0,10047719
Azerbaijan,AZE,29-Mar-20,17,1,10047719
Azerbaijan,AZE,30-Mar-20,27,0,10047719
Azerbaijan,AZE,31-Mar-20,64,0,10047719
Azerbaijan,AZE,01-Apr-20,25,1,10047719
Azerbaijan,AZE,02-Apr-20,61,0,10047719
Azerbaijan,AZE,03-Apr-20,41,0,10047719
Azerbaijan,AZE,04-Apr-20,43,0,10047719
Azerbaijan,AZE,05-Apr-20,78,0,10047719
Azerbaijan,AZE,06-Apr-20,63,2,10047719
Azerbaijan,AZE,07-Apr-20,57,0,10047719
Azerbaijan,AZE,08-Apr-20,76,1,10047719
Azerbaijan,AZE,09-Apr-20,105,0,10047719
Azerbaijan,AZE,10-Apr-20,104,1,10047719
Azerbaijan,AZE,11-Apr-20,65,1,10047719
Azerbaijan,AZE,12-Apr-20,67,1,10047719
Azerbaijan,AZE,13-Apr-20,40,0,10047719
Azerbaijan,AZE,14-Apr-20,50,1,10047719
Azerbaijan,AZE,15-Apr-20,49,1,10047719
Azerbaijan,AZE,16-Apr-20,56,0,10047719
Azerbaijan,AZE,17-Apr-20,30,2,10047719
Azerbaijan,AZE,18-Apr-20,57,0,10047719
Azerbaijan,AZE,19-Apr-20,33,3,10047719
Azerbaijan,AZE,20-Apr-20,25,1,10047719
Azerbaijan,AZE,21-Apr-20,38,0,10047719
Azerbaijan,AZE,22-Apr-20,44,1,10047719
Azerbaijan,AZE,23-Apr-20,38,0,10047719
Azerbaijan,AZE,24-Apr-20,30,0,10047719
Azerbaijan,AZE,25-Apr-20,44,1,10047719
Azerbaijan,AZE,26-Apr-20,25,0,10047719
Azerbaijan,AZE,27-Apr-20,28,0,10047719
Azerbaijan,AZE,28-Apr-20,33,1,10047719
Azerbaijan,AZE,29-Apr-20,39,0,10047719
Azerbaijan,AZE,30-Apr-20,49,1,10047719
Azerbaijan,AZE,01-May-20,38,1,10047719
Azerbaijan,AZE,02-May-20,50,1,10047719
Azerbaijan,AZE,03-May-20,40,0,10047719
Azerbaijan,AZE,04-May-20,38,0,10047719
Azerbaijan,AZE,05-May-20,52,1,10047719
Azerbaijan,AZE,06-May-20,76,0,10047719
Azerbaijan,AZE,07-May-20,67,2,10047719
Azerbaijan,AZE,08-May-20,77,0,10047719
Azerbaijan,AZE,09-May-20,75,0,10047719
Azerbaijan,AZE,10-May-20,143,3,10047719
Azerbaijan,AZE,11-May-20,97,1,10047719
Azerbaijan,AZE,12-May-20,70,0,10047719
Azerbaijan,AZE,13-May-20,104,1,10047719
Azerbaijan,AZE,14-May-20,65,2,10047719
Azerbaijan,AZE,15-May-20,121,0,10047719
Azerbaijan,AZE,16-May-20,101,1,10047719
Azerbaijan,AZE,17-May-20,158,0,10047719
Azerbaijan,AZE,18-May-20,136,3,10047719
Azerbaijan,AZE,19-May-20,13,1,10047719
Azerbaijan,AZE,20-May-20,231,1,10047719
Azerbaijan,AZE,21-May-20,113,2,10047719
Azerbaijan,AZE,22-May-20,118,1,10047719
Azerbaijan,AZE,23-May-20,106,2,10047719
Azerbaijan,AZE,24-May-20,127,3,10047719
Azerbaijan,AZE,25-May-20,140,0,10047719
Azerbaijan,AZE,26-May-20,149,2,10047719
Azerbaijan,AZE,27-May-20,132,1,10047719
Azerbaijan,AZE,28-May-20,165,2,10047719
Azerbaijan,AZE,29-May-20,191,2,10047719
Azerbaijan,AZE,30-May-20,230,2,10047719
Bahrain,BHR,24-Feb-20,1,0,1641164
Bahrain,BHR,25-Feb-20,1,0,1641164
Bahrain,BHR,26-Feb-20,21,0,1641164
Bahrain,BHR,27-Feb-20,10,0,1641164
Bahrain,BHR,28-Feb-20,0,0,1641164
Bahrain,BHR,29-Feb-20,5,0,1641164
Bahrain,BHR,01-Mar-20,3,0,1641164
Bahrain,BHR,02-Mar-20,6,0,1641164
Bahrain,BHR,04-Mar-20,2,0,1641164
Bahrain,BHR,05-Mar-20,3,0,1641164
Bahrain,BHR,06-Mar-20,0,0,1641164
Bahrain,BHR,07-Mar-20,4,0,1641164
Bahrain,BHR,08-Mar-20,7,0,1641164
Bahrain,BHR,09-Mar-20,16,0,1641164
Bahrain,BHR,10-Mar-20,30,0,1641164
Bahrain,BHR,11-Mar-20,1,0,1641164
Bahrain,BHR,12-Mar-20,52,0,1641164
Bahrain,BHR,13-Mar-20,0,0,1641164
Bahrain,BHR,14-Mar-20,48,0,1641164
Bahrain,BHR,15-Mar-20,1,0,1641164
Bahrain,BHR,16-Mar-20,3,0,1641164
Bahrain,BHR,17-Mar-20,7,1,1641164
Bahrain,BHR,18-Mar-20,16,0,1641164
Bahrain,BHR,19-Mar-20,19,0,1641164
Bahrain,BHR,20-Mar-20,13,0,1641164
Bahrain,BHR,21-Mar-20,16,0,1641164
Bahrain,BHR,22-Mar-20,21,0,1641164
Bahrain,BHR,23-Mar-20,28,1,1641164
Bahrain,BHR,24-Mar-20,5,0,1641164
Bahrain,BHR,25-Mar-20,51,1,1641164
Bahrain,BHR,26-Mar-20,29,0,1641164
Bahrain,BHR,27-Mar-20,39,1,1641164
Bahrain,BHR,28-Mar-20,8,0,1641164
Bahrain,BHR,29-Mar-20,7,0,1641164
Bahrain,BHR,30-Mar-20,27,0,1641164
Bahrain,BHR,31-Mar-20,15,0,1641164
Bahrain,BHR,01-Apr-20,52,0,1641164
Bahrain,BHR,02-Apr-20,2,0,1641164
Bahrain,BHR,03-Apr-20,74,0,1641164
Bahrain,BHR,04-Apr-20,0,0,1641164
Bahrain,BHR,05-Apr-20,45,0,1641164
Bahrain,BHR,06-Apr-20,12,0,1641164
Bahrain,BHR,07-Apr-20,56,0,1641164
Bahrain,BHR,08-Apr-20,55,1,1641164
Bahrain,BHR,09-Apr-20,12,0,1641164
Bahrain,BHR,10-Apr-20,64,0,1641164
Bahrain,BHR,11-Apr-20,111,1,1641164
Bahrain,BHR,12-Apr-20,42,0,1641164
Bahrain,BHR,13-Apr-20,96,0,1641164
Bahrain,BHR,14-Apr-20,225,1,1641164
Bahrain,BHR,15-Apr-20,167,0,1641164
Bahrain,BHR,16-Apr-20,145,0,1641164
Bahrain,BHR,17-Apr-20,27,0,1641164
Bahrain,BHR,18-Apr-20,44,0,1641164
Bahrain,BHR,19-Apr-20,29,0,1641164
Bahrain,BHR,20-Apr-20,100,0,1641164
Bahrain,BHR,21-Apr-20,34,0,1641164
Bahrain,BHR,22-Apr-20,66,0,1641164
Bahrain,BHR,23-Apr-20,34,0,1641164
Bahrain,BHR,24-Apr-20,210,1,1641164
Bahrain,BHR,25-Apr-20,301,0,1641164
Bahrain,BHR,26-Apr-20,71,0,1641164
Bahrain,BHR,27-Apr-20,58,0,1641164
Bahrain,BHR,28-Apr-20,76,0,1641164
Bahrain,BHR,29-Apr-20,88,0,1641164
Bahrain,BHR,30-Apr-20,110,0,1641164
Bahrain,BHR,01-May-20,119,0,1641164
Bahrain,BHR,02-May-20,130,0,1641164
Bahrain,BHR,03-May-20,114,0,1641164
Bahrain,BHR,04-May-20,99,0,1641164
Bahrain,BHR,05-May-20,150,0,1641164
Bahrain,BHR,06-May-20,187,0,1641164
Bahrain,BHR,07-May-20,214,0,1641164
Bahrain,BHR,08-May-20,265,0,1641164
Bahrain,BHR,09-May-20,245,0,1641164
Bahrain,BHR,10-May-20,330,0,1641164
Bahrain,BHR,11-May-20,167,0,1641164
Bahrain,BHR,12-May-20,295,0,1641164
Bahrain,BHR,13-May-20,295,1,1641164
Bahrain,BHR,14-May-20,285,1,1641164
Bahrain,BHR,15-May-20,382,0,1641164
Bahrain,BHR,16-May-20,385,2,1641164
Bahrain,BHR,17-May-20,164,0,1641164
Bahrain,BHR,18-May-20,209,0,1641164
Bahrain,BHR,19-May-20,228,0,1641164
Bahrain,BHR,20-May-20,348,0,1641164
Bahrain,BHR,21-May-20,356,0,1641164
Bahrain,BHR,22-May-20,286,0,1641164
Bahrain,BHR,23-May-20,240,0,1641164
Bahrain,BHR,24-May-20,388,1,1641164
Bahrain,BHR,25-May-20,336,1,1641164
Bahrain,BHR,26-May-20,33,0,1641164
Bahrain,BHR,27-May-20,195,0,1641164
Bahrain,BHR,28-May-20,267,1,1641164
Bahrain,BHR,29-May-20,419,0,1641164
Bahrain,BHR,30-May-20,397,0,1641164
Bangladesh,BGD,09-Mar-20,3,0,163046173
Bangladesh,BGD,15-Mar-20,0,0,163046173
Bangladesh,BGD,17-Mar-20,2,0,163046173
Bangladesh,BGD,18-Mar-20,3,0,163046173
Bangladesh,BGD,19-Mar-20,2,0,163046173
Bangladesh,BGD,20-Mar-20,0,0,163046173
Bangladesh,BGD,21-Mar-20,7,0,163046173
Bangladesh,BGD,22-Mar-20,7,2,163046173
Bangladesh,BGD,23-Mar-20,3,1,163046173
Bangladesh,BGD,24-Mar-20,6,0,163046173
Bangladesh,BGD,25-Mar-20,6,1,163046173
Bangladesh,BGD,26-Mar-20,0,1,163046173
Bangladesh,BGD,27-Mar-20,9,0,163046173
Bangladesh,BGD,28-Mar-20,0,0,163046173
Bangladesh,BGD,29-Mar-20,0,0,163046173
Bangladesh,BGD,30-Mar-20,1,0,163046173
Bangladesh,BGD,31-Mar-20,0,0,163046173
Bangladesh,BGD,01-Apr-20,2,0,163046173
Bangladesh,BGD,02-Apr-20,3,1,163046173
Bangladesh,BGD,03-Apr-20,2,0,163046173
Bangladesh,BGD,04-Apr-20,5,0,163046173
Bangladesh,BGD,05-Apr-20,9,2,163046173
Bangladesh,BGD,06-Apr-20,18,1,163046173
Bangladesh,BGD,07-Apr-20,35,3,163046173
Bangladesh,BGD,08-Apr-20,41,5,163046173
Bangladesh,BGD,09-Apr-20,54,3,163046173
Bangladesh,BGD,10-Apr-20,112,1,163046173
Bangladesh,BGD,11-Apr-20,94,6,163046173
Bangladesh,BGD,12-Apr-20,58,3,163046173
Bangladesh,BGD,13-Apr-20,139,4,163046173
Bangladesh,BGD,14-Apr-20,182,5,163046173
Bangladesh,BGD,15-Apr-20,209,7,163046173
Bangladesh,BGD,16-Apr-20,219,4,163046173
Bangladesh,BGD,17-Apr-20,341,10,163046173
Bangladesh,BGD,18-Apr-20,266,15,163046173
Bangladesh,BGD,19-Apr-20,306,9,163046173
Bangladesh,BGD,20-Apr-20,312,7,163046173
Bangladesh,BGD,21-Apr-20,492,10,163046173
Bangladesh,BGD,22-Apr-20,434,9,163046173
Bangladesh,BGD,23-Apr-20,390,10,163046173
Bangladesh,BGD,24-Apr-20,414,7,163046173
Bangladesh,BGD,25-Apr-20,503,4,163046173
Bangladesh,BGD,26-Apr-20,309,9,163046173
Bangladesh,BGD,27-Apr-20,418,5,163046173
Bangladesh,BGD,28-Apr-20,497,7,163046173
Bangladesh,BGD,29-Apr-20,549,3,163046173
Bangladesh,BGD,30-Apr-20,641,8,163046173
Bangladesh,BGD,01-May-20,564,5,163046173
Bangladesh,BGD,02-May-20,571,2,163046173
Bangladesh,BGD,03-May-20,552,5,163046173
Bangladesh,BGD,04-May-20,665,2,163046173
Bangladesh,BGD,05-May-20,688,5,163046173
Bangladesh,BGD,06-May-20,786,1,163046173
Bangladesh,BGD,07-May-20,790,3,163046173
Bangladesh,BGD,08-May-20,706,13,163046173
Bangladesh,BGD,09-May-20,709,7,163046173
Bangladesh,BGD,10-May-20,636,8,163046173
Bangladesh,BGD,11-May-20,887,14,163046173
Bangladesh,BGD,12-May-20,1034,11,163046173
Bangladesh,BGD,13-May-20,969,11,163046173
Bangladesh,BGD,14-May-20,1162,19,163046173
Bangladesh,BGD,15-May-20,1041,14,163046173
Bangladesh,BGD,16-May-20,1202,15,163046173
Bangladesh,BGD,17-May-20,930,16,163046173
Bangladesh,BGD,18-May-20,1273,14,163046173
Bangladesh,BGD,19-May-20,1602,21,163046173
Bangladesh,BGD,20-May-20,1251,21,163046173
Bangladesh,BGD,21-May-20,1617,16,163046173
Bangladesh,BGD,22-May-20,1773,22,163046173
Bangladesh,BGD,23-May-20,1694,24,163046173
Bangladesh,BGD,24-May-20,1873,20,163046173
Bangladesh,BGD,25-May-20,1532,28,163046173
Bangladesh,BGD,26-May-20,1975,21,163046173
Bangladesh,BGD,27-May-20,1166,21,163046173
Bangladesh,BGD,28-May-20,1541,22,163046173
Bangladesh,BGD,29-May-20,2029,15,163046173
Bangladesh,BGD,30-May-20,2523,23,163046173
Barbados,BRB,18-Mar-20,1,0,287021
Barbados,BRB,19-Mar-20,0,0,287021
Barbados,BRB,20-Mar-20,1,0,287021
Barbados,BRB,21-Mar-20,4,0,287021
Barbados,BRB,22-Mar-20,8,0,287021
Barbados,BRB,23-Mar-20,3,0,287021
Barbados,BRB,24-Mar-20,0,0,287021
Barbados,BRB,25-Mar-20,1,0,287021
Barbados,BRB,26-Mar-20,0,0,287021
Barbados,BRB,27-Mar-20,6,0,287021
Barbados,BRB,28-Mar-20,0,0,287021
Barbados,BRB,29-Mar-20,2,0,287021
Barbados,BRB,30-Mar-20,7,0,287021
Barbados,BRB,31-Mar-20,1,0,287021
Barbados,BRB,01-Apr-20,0,0,287021
Barbados,BRB,02-Apr-20,11,0,287021
Barbados,BRB,03-Apr-20,0,0,287021
Barbados,BRB,04-Apr-20,0,0,287021
Barbados,BRB,05-Apr-20,6,0,287021
Barbados,BRB,06-Apr-20,5,1,287021
Barbados,BRB,07-Apr-20,4,1,287021
Barbados,BRB,08-Apr-20,3,1,287021
Barbados,BRB,09-Apr-20,0,0,287021
Barbados,BRB,10-Apr-20,3,0,287021
Barbados,BRB,11-Apr-20,1,1,287021
Barbados,BRB,12-Apr-20,1,0,287021
Barbados,BRB,13-Apr-20,3,0,287021
Barbados,BRB,14-Apr-20,1,0,287021
Barbados,BRB,15-Apr-20,1,1,287021
Barbados,BRB,16-Apr-20,2,0,287021
Barbados,BRB,17-Apr-20,0,0,287021
Barbados,BRB,18-Apr-20,0,0,287021
Barbados,BRB,19-Apr-20,0,0,287021
Barbados,BRB,20-Apr-20,0,0,287021
Barbados,BRB,21-Apr-20,0,0,287021
Barbados,BRB,22-Apr-20,0,0,287021
Barbados,BRB,23-Apr-20,1,1,287021
Barbados,BRB,24-Apr-20,0,0,287021
Barbados,BRB,25-Apr-20,0,0,287021
Barbados,BRB,26-Apr-20,3,0,287021
Barbados,BRB,27-Apr-20,0,0,287021
Barbados,BRB,28-Apr-20,1,0,287021
Barbados,BRB,29-Apr-20,0,0,287021
Barbados,BRB,30-Apr-20,0,1,287021
Barbados,BRB,01-May-20,1,0,287021
Barbados,BRB,02-May-20,0,0,287021
Barbados,BRB,03-May-20,0,0,287021
Barbados,BRB,04-May-20,1,0,287021
Barbados,BRB,05-May-20,0,0,287021
Barbados,BRB,06-May-20,0,0,287021
Barbados,BRB,07-May-20,0,0,287021
Barbados,BRB,08-May-20,0,0,287021
Barbados,BRB,09-May-20,1,0,287021
Barbados,BRB,10-May-20,1,0,287021
Barbados,BRB,11-May-20,0,0,287021
Barbados,BRB,12-May-20,0,0,287021
Barbados,BRB,13-May-20,1,0,287021
Barbados,BRB,14-May-20,0,0,287021
Barbados,BRB,15-May-20,0,0,287021
Barbados,BRB,16-May-20,0,0,287021
Barbados,BRB,17-May-20,1,0,287021
Barbados,BRB,18-May-20,2,0,287021
Barbados,BRB,19-May-20,0,0,287021
Barbados,BRB,20-May-20,2,0,287021
Barbados,BRB,21-May-20,0,0,287021
Barbados,BRB,22-May-20,0,0,287021
Barbados,BRB,23-May-20,0,0,287021
Barbados,BRB,24-May-20,2,0,287021
Barbados,BRB,25-May-20,0,0,287021
Barbados,BRB,26-May-20,0,0,287021
Barbados,BRB,27-May-20,0,0,287021
Barbados,BRB,28-May-20,0,0,287021
Barbados,BRB,29-May-20,0,0,287021
Barbados,BRB,30-May-20,0,0,287021
Belarus,BLR,28-Feb-20,1,0,9452409
Belarus,BLR,29-Feb-20,0,0,9452409
Belarus,BLR,01-Mar-20,0,0,9452409
Belarus,BLR,02-Mar-20,0,0,9452409
Belarus,BLR,04-Mar-20,3,0,9452409
Belarus,BLR,05-Mar-20,2,0,9452409
Belarus,BLR,11-Mar-20,3,0,9452409
Belarus,BLR,12-Mar-20,3,0,9452409
Belarus,BLR,13-Mar-20,9,0,9452409
Belarus,BLR,16-Mar-20,6,0,9452409
Belarus,BLR,17-Mar-20,9,0,9452409
Belarus,BLR,18-Mar-20,0,0,9452409
Belarus,BLR,19-Mar-20,10,0,9452409
Belarus,BLR,20-Mar-20,11,0,9452409
Belarus,BLR,21-Mar-20,0,0,9452409
Belarus,BLR,22-Mar-20,19,0,9452409
Belarus,BLR,23-Mar-20,0,0,9452409
Belarus,BLR,24-Mar-20,5,0,9452409
Belarus,BLR,25-Mar-20,0,0,9452409
Belarus,BLR,26-Mar-20,5,0,9452409
Belarus,BLR,27-Mar-20,0,0,9452409
Belarus,BLR,28-Mar-20,8,0,9452409
Belarus,BLR,29-Mar-20,0,0,9452409
Belarus,BLR,30-Mar-20,0,0,9452409
Belarus,BLR,31-Mar-20,11,0,9452409
Belarus,BLR,01-Apr-20,47,0,9452409
Belarus,BLR,02-Apr-20,0,0,9452409
Belarus,BLR,03-Apr-20,102,4,9452409
Belarus,BLR,04-Apr-20,97,0,9452409
Belarus,BLR,05-Apr-20,43,1,9452409
Belarus,BLR,06-Apr-20,170,3,9452409
Belarus,BLR,07-Apr-20,136,5,9452409
Belarus,BLR,08-Apr-20,161,0,9452409
Belarus,BLR,09-Apr-20,205,0,9452409
Belarus,BLR,10-Apr-20,420,3,9452409
Belarus,BLR,11-Apr-20,495,3,9452409
Belarus,BLR,12-Apr-20,245,4,9452409
Belarus,BLR,13-Apr-20,352,3,9452409
Belarus,BLR,14-Apr-20,341,3,9452409
Belarus,BLR,15-Apr-20,362,4,9452409
Belarus,BLR,16-Apr-20,447,3,9452409
Belarus,BLR,17-Apr-20,476,4,9452409
Belarus,BLR,18-Apr-20,575,2,9452409
Belarus,BLR,19-Apr-20,0,3,9452409
Belarus,BLR,20-Apr-20,0,2,9452409
Belarus,BLR,21-Apr-20,1485,4,9452409
Belarus,BLR,22-Apr-20,459,4,9452409
Belarus,BLR,23-Apr-20,558,3,9452409
Belarus,BLR,24-Apr-20,741,2,9452409
Belarus,BLR,25-Apr-20,751,3,9452409
Belarus,BLR,26-Apr-20,817,4,9452409
Belarus,BLR,27-Apr-20,873,5,9452409
Belarus,BLR,28-Apr-20,826,3,9452409
Belarus,BLR,29-Apr-20,919,4,9452409
Belarus,BLR,30-Apr-20,973,5,9452409
Belarus,BLR,01-May-20,846,5,9452409
Belarus,BLR,02-May-20,890,4,9452409
Belarus,BLR,03-May-20,911,4,9452409
Belarus,BLR,04-May-20,877,2,9452409
Belarus,BLR,05-May-20,784,4,9452409
Belarus,BLR,06-May-20,861,4,9452409
Belarus,BLR,07-May-20,905,5,9452409
Belarus,BLR,08-May-20,913,4,9452409
Belarus,BLR,09-May-20,933,5,9452409
Belarus,BLR,10-May-20,951,5,9452409
Belarus,BLR,11-May-20,921,5,9452409
Belarus,BLR,12-May-20,933,4,9452409
Belarus,BLR,13-May-20,967,7,9452409
Belarus,BLR,14-May-20,952,4,9452409
Belarus,BLR,15-May-20,947,5,9452409
Belarus,BLR,16-May-20,958,5,9452409
Belarus,BLR,17-May-20,951,4,9452409
Belarus,BLR,18-May-20,969,5,9452409
Belarus,BLR,19-May-20,922,6,9452409
Belarus,BLR,20-May-20,936,4,9452409
Belarus,BLR,21-May-20,918,4,9452409
Belarus,BLR,22-May-20,945,6,9452409
Belarus,BLR,23-May-20,932,5,9452409
Belarus,BLR,24-May-20,941,4,9452409
Belarus,BLR,25-May-20,954,5,9452409
Belarus,BLR,26-May-20,946,5,9452409
Belarus,BLR,27-May-20,915,4,9452409
Belarus,BLR,28-May-20,897,6,9452409
Belarus,BLR,29-May-20,902,5,9452409
Belarus,BLR,30-May-20,906,5,9452409
Belgium,BEL,04-Feb-20,1,0,11455519
Belgium,BEL,05-Feb-20,0,0,11455519
Belgium,BEL,06-Feb-20,0,0,11455519
Belgium,BEL,07-Feb-20,0,0,11455519
Belgium,BEL,08-Feb-20,0,0,11455519
Belgium,BEL,09-Feb-20,0,0,11455519
Belgium,BEL,10-Feb-20,0,0,11455519
Belgium,BEL,11-Feb-20,0,0,11455519
Belgium,BEL,12-Feb-20,0,0,11455519
Belgium,BEL,13-Feb-20,0,0,11455519
Belgium,BEL,14-Feb-20,0,0,11455519
Belgium,BEL,15-Feb-20,0,0,11455519
Belgium,BEL,16-Feb-20,0,0,11455519
Belgium,BEL,17-Feb-20,0,0,11455519
Belgium,BEL,18-Feb-20,0,0,11455519
Belgium,BEL,19-Feb-20,0,0,11455519
Belgium,BEL,20-Feb-20,0,0,11455519
Belgium,BEL,21-Feb-20,0,0,11455519
Belgium,BEL,22-Feb-20,0,0,11455519
Belgium,BEL,23-Feb-20,0,0,11455519
Belgium,BEL,24-Feb-20,0,0,11455519
Belgium,BEL,25-Feb-20,0,0,11455519
Belgium,BEL,26-Feb-20,0,0,11455519
Belgium,BEL,27-Feb-20,0,0,11455519
Belgium,BEL,28-Feb-20,0,0,11455519
Belgium,BEL,29-Feb-20,0,0,11455519
Belgium,BEL,01-Mar-20,0,0,11455519
Belgium,BEL,02-Mar-20,16,0,11455519
Belgium,BEL,03-Mar-20,17,0,11455519
Belgium,BEL,04-Mar-20,36,0,11455519
Belgium,BEL,05-Mar-20,55,0,11455519
Belgium,BEL,06-Mar-20,81,0,11455519
Belgium,BEL,07-Mar-20,111,0,11455519
Belgium,BEL,08-Mar-20,27,0,11455519
Belgium,BEL,09-Mar-20,64,0,11455519
Belgium,BEL,10-Mar-20,94,0,11455519
Belgium,BEL,11-Mar-20,99,1,11455519
Belgium,BEL,12-Mar-20,174,3,11455519
Belgium,BEL,13-Mar-20,250,1,11455519
Belgium,BEL,14-Mar-20,338,3,11455519
Belgium,BEL,15-Mar-20,179,4,11455519
